Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash,Study,cell_lines,producer,library_strat
SRR10995694,2020-03-25T17:19:24Z,2020-01-31T20:50:02Z,5739499,1551280531,5739499,270,698,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995694.sralite.1,SRX7656785,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086050,SAMN13957900,simple,10029,Cricetulus griseus,GSM4292501,,,,,,,no,,,,,GEO,SRA1035329,,public,423891AC801177E324EC48813B62DA74,80B18934BC62D72F43B9147E15541BC8,Kol,CHO-S,TRUE,PolyA
SRR10995695,2020-03-25T17:19:24Z,2020-01-31T20:46:52Z,6442593,1785941487,6442593,277,731,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995695.sralite.1,SRX7656786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086051,SAMN13957899,simple,10029,Cricetulus griseus,GSM4292502,,,,,,,no,,,,,GEO,SRA1035329,,public,CCC33784B74678EF719A252E578F1A19,B6BDE908B781B50B77F20FC3AA0C08DA,Kol,CHO-S,TRUE,PolyA
SRR10995696,2020-03-25T17:19:24Z,2020-01-31T20:46:01Z,5792180,1603850064,5792180,276,694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995696.sralite.1,SRX7656786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086051,SAMN13957899,simple,10029,Cricetulus griseus,GSM4292502,,,,,,,no,,,,,GEO,SRA1035329,,public,7203A066E981E0F6BD32786E00F7DD4E,18A4912B17347169ED33C1FECCEAEE2F,Kol,CHO-S,TRUE,PolyA
SRR10995697,2020-03-25T17:19:24Z,2020-01-31T20:47:12Z,5589044,1546175329,5589044,276,695,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995697.sralite.1,SRX7656786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086051,SAMN13957899,simple,10029,Cricetulus griseus,GSM4292502,,,,,,,no,,,,,GEO,SRA1035329,,public,D3271B6718A3E1D146C3C081A6093CDB,1BF28C904E52FEED8E95ABBB58E9AADB,Kol,CHO-S,TRUE,PolyA
SRR10995698,2020-03-25T17:19:24Z,2020-01-31T20:47:07Z,5499609,1521227439,5499609,276,690,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995698.sralite.1,SRX7656786,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086051,SAMN13957899,simple,10029,Cricetulus griseus,GSM4292502,,,,,,,no,,,,,GEO,SRA1035329,,public,72F64EC182F4A22F2B7B65F495291AC9,3DB22F837AEC33C4D7AD70C524597C36,Kol,CHO-S,TRUE,PolyA
SRR10995699,2020-03-25T17:19:24Z,2020-01-31T20:57:14Z,11194225,3102190180,11194225,277,1291,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995699.sralite.1,SRX7656787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086052,SAMN13957898,simple,10029,Cricetulus griseus,GSM4292503,,,,,,,no,,,,,GEO,SRA1035329,,public,513913B7194D01FD83A9C32214C20264,5A7223275D3BAA415FCA46C57FF88BA2,Kol,CHO-S,TRUE,PolyA
SRR10995700,2020-03-25T17:19:24Z,2020-01-31T20:50:07Z,10275749,2845199332,10275749,276,1244,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/995/SRR10995700.sralite.1,SRX7656787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086052,SAMN13957898,simple,10029,Cricetulus griseus,GSM4292503,,,,,,,no,,,,,GEO,SRA1035329,,public,0500AD87608953DDE66A436B8CA92105,22772AF022B2794892D3937D195588F7,Kol,CHO-S,TRUE,PolyA
SRR10995701,2020-03-25T17:19:24Z,2020-01-31T20:53:11Z,9940025,2748938305,9940025,276,1247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995701.sralite.1,SRX7656787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086052,SAMN13957898,simple,10029,Cricetulus griseus,GSM4292503,,,,,,,no,,,,,GEO,SRA1035329,,public,B69CE70279891FFF3571876082B275EF,5E8E3B4DF4237C9E39886E0AF9E13E01,Kol,CHO-S,TRUE,PolyA
SRR10995702,2020-03-25T17:19:24Z,2020-01-31T21:10:02Z,9813089,2713250095,9813089,276,1239,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR010/995/SRR10995702.sralite.1,SRX7656787,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,NextSeq 500,SRP246348,PRJNA604220,3,604220,SRS6086052,SAMN13957898,simple,10029,Cricetulus griseus,GSM4292503,,,,,,,no,,,,,GEO,SRA1035329,,public,C62FE499442A398CE9A9AB05876A3DC7,C7A7D873BADD6934C62241855C278A46,Kol,CHO-S,TRUE,PolyA
SRR14860925,2021-12-01T04:10:01Z,2021-06-18T06:48:34Z,36122803,10909086506,36122803,302,4564,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14860/SRR14860925/SRR14860925.lite.1,SRX11178688,249877,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236356,SAMN19770454,simple,10029,Cricetulus griseus,Ab1-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,E43A8B0D4605025A13DA3F5C9F97C374,8BD873C98C8445054F2170832AC48A6C,Barzadd,CHO-K1,TRUE,PolyA
SRR14860939,2021-12-01T04:10:01Z,2021-06-18T06:57:54Z,46564426,14062456652,46564426,302,5644,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14860/SRR14860939/SRR14860939.lite.1,SRX11178674,249887,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236356,SAMN19770454,simple,10029,Cricetulus griseus,Ab1-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,BFE2F231CCD5177E96CF22B183B2D353,4886E22EF76BEC154D87B02C062F880E,Barzadd,CHO-K1,TRUE,PolyA
SRR14860940,2021-12-01T04:10:00Z,2021-06-18T06:51:28Z,38848599,11732276898,38848599,302,4893,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14860/SRR14860940/SRR14860940.lite.1,SRX11178673,249884,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236356,SAMN19770454,simple,10029,Cricetulus griseus,Ab1-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,B1213B9AFBF9902630F7FF09E822E1DC,ECA87C64EC5728DD7E687F85681C4602,Barzadd,CHO-K1,TRUE,PolyA
SRR14860926,2021-12-01T04:10:01Z,2021-06-18T06:46:44Z,44658410,13486839820,44658410,302,5492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14860/SRR14860926/SRR14860926.lite.1,SRX11178687,249888,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236360,SAMN19770453,simple,10029,Cricetulus griseus,Ab1-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,ECAA79E7F9D11226A46FA1731EAA1F66,1A49A7B00D0A92AD14A05F0D4FA9E37C,Barzadd,CHO-K1,TRUE,PolyA
SRR14860927,2021-12-01T04:10:01Z,2021-06-18T06:48:09Z,40532973,12240957846,40532973,302,4978,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR014/14860/SRR14860927/SRR14860927.lite.1,SRX11178686,249891,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236360,SAMN19770453,simple,10029,Cricetulus griseus,Ab1-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,7EF1416E4D9AC80619EF15B66F62E38D,0D1ED650D3F1F822CF864E85EF0CD801,Barzadd,CHO-K1,TRUE,PolyA
SRR14860928,2021-12-01T04:10:01Z,2021-06-18T06:53:41Z,41491458,12530420316,41491458,302,5069,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14860/SRR14860928/SRR14860928.lite.1,SRX11178685,249880,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236360,SAMN19770453,simple,10029,Cricetulus griseus,Ab1-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,94BECE0C6ACCDC81781118B6BEF83CC8,46CEEAE7A069F353240C2ECFA2DD5308,Barzadd,CHO-K1,TRUE,PolyA
SRR14860933,2021-12-01T04:10:01Z,2021-06-18T06:59:41Z,40658002,12278716604,40658002,302,5175,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR014/14860/SRR14860933/SRR14860933.lite.1,SRX11178680,249889,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236358,SAMN19770456,simple,10029,Cricetulus griseus,Ab2-OPT-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,7197910C0BA3D085CD79606587BC2C0B,A8A2F34E15CC73DA28D03AE6D9130FD7,Barzadd,CHO-K1,TRUE,PolyA
SRR14860934,2021-12-01T04:10:01Z,2021-06-18T06:51:57Z,44684721,13494785742,44684721,302,5436,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14860934/SRR14860934,SRX11178679,249879,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236358,SAMN19770456,simple,10029,Cricetulus griseus,Ab2-OPT-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,C4A93963FC30485BA36391241885C608,DC4C470BA16525CB6850AB54F940F389,Barzadd,CHO-K1,TRUE,PolyA
SRR14860935,2021-12-01T04:10:01Z,2021-06-18T06:49:23Z,40362390,12189441780,40362390,302,4881,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14860/SRR14860935/SRR14860935.lite.1,SRX11178678,249878,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236358,SAMN19770456,simple,10029,Cricetulus griseus,Ab2-OPT-agg,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,6218DFBE091BE398F895BBA32773EB30,903F7A7524623DA9492AA33608F4FE6B,Barzadd,CHO-K1,TRUE,PolyA
SRR14860936,2021-12-01T04:10:01Z,2021-06-18T06:48:05Z,44522321,13445740942,44522321,302,5292,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14860936/SRR14860936,SRX11178677,268073,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236357,SAMN19770455,simple,10029,Cricetulus griseus,Ab2-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,830ADEFE7FD9F616DEA5A8B7227BD420,DBBD525AE9E1DB1C0764ADA64D9B538B,Barzadd,CHO-K1,TRUE,PolyA
SRR14860937,2021-12-01T04:10:01Z,2021-06-18T06:49:20Z,35761987,10800120074,35761987,302,4399,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-18/SRR014/14860/SRR14860937/SRR14860937.lite.1,SRX11178676,249886,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236357,SAMN19770455,simple,10029,Cricetulus griseus,Ab2-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,63DA879B50155D72F2959488F533BF28,B5A94CD952CBF685F4EC67CBCE66746A,Barzadd,CHO-K1,TRUE,PolyA
SRR14860938,2021-12-01T04:10:01Z,2021-06-18T06:47:17Z,37607691,11357522682,37607691,302,4567,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14860/SRR14860938/SRR14860938.lite.1,SRX11178675,249882,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236357,SAMN19770455,simple,10029,Cricetulus griseus,Ab2-less,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,CA2971ACC96F1308562BFB826C83D858,551A82F670F81351D0277E34B6F731AA,Barzadd,CHO-K1,TRUE,PolyA
SRR14860941,2021-12-01T04:10:00Z,2021-06-18T06:44:56Z,39701583,11989878066,39701583,302,4815,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14860/SRR14860941/SRR14860941.lite.1,SRX11178672,249881,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236355,SAMN19770451,simple,10029,Cricetulus griseus,CATS,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,0A65B3AB30F16876EC2F67E4B41229A8,C1B0D00D78AEB842E342D0670B40FDFB,Barzadd,CHO-K1,TRUE,PolyA
SRR14860942,2021-12-01T04:10:00Z,2021-06-18T06:42:48Z,41048444,12396630088,41048444,302,4958,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos4/sra-pub-zq-1/SRR014/14860/SRR14860942/SRR14860942.lite.1,SRX11178671,249875,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236355,SAMN19770451,simple,10029,Cricetulus griseus,CATS,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,CE18F206E432AAD1652CF943317500D6,726888E022DDCF2749A3544B99018ED7,Barzadd,CHO-K1,TRUE,PolyA
SRR14860932,2021-12-01T04:10:01Z,2021-06-18T06:47:37Z,46105696,13923920192,46105696,302,5553,,https://sra-pub-run-odp.s3.amazonaws.com/sra/SRR14860932/SRR14860932,SRX11178681,249890,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236355,SAMN19770451,simple,10029,Cricetulus griseus,CATS,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,B1E99FE6B08EEBDFAFDD7EBABA3B4EB7,E62A92A5BB3F0D8E2DC30FE97F6B56A8,Barzadd,CHO-K1,TRUE,PolyA
SRR14860929,2021-12-01T04:10:01Z,2021-06-18T06:37:08Z,25543775,7714220050,25543775,302,3035,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-zq-20/SRR014/14860/SRR14860929/SRR14860929.lite.1,SRX11178684,249885,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236359,SAMN19770452,simple,10029,Cricetulus griseus,GS_Null,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,9ED0C50BBE689216BB83B1AD7A4CC7E3,8B01741D06DC23912B984BA73B4F1360,Barzadd,CHO-K1,TRUE,PolyA
SRR14860930,2021-12-01T04:10:01Z,2021-06-18T06:47:29Z,46408982,14015512564,46408982,302,5576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-zq-38/SRR014/14860/SRR14860930/SRR14860930.lite.1,SRX11178683,249883,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236359,SAMN19770452,simple,10029,Cricetulus griseus,GS_Null,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,11627A5A65EC240D6500494AE11CDE23,834948D27CADEFA4B4B8061C6FB46613,Barzadd,CHO-K1,TRUE,PolyA
SRR14860931,2021-12-01T04:10:01Z,2021-06-18T06:39:00Z,31808038,9606027476,31808038,302,3993,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-24/SRR014/14860/SRR14860931/SRR14860931.lite.1,SRX11178682,249876,RNA-Seq,RANDOM,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP324587,PRJNA739051,,739051,SRS9236359,SAMN19770452,simple,10029,Cricetulus griseus,GS_Null,,,,,female,,no,,,,,KTH ROYAL INSTITUTE OF TECHNOLOGY,SRA1247810,,public,8AA2B7CC037B3075A0FE98CE13FC1F1C,47B516F9AE8E3359F610BC2EF7C3A029,Barzadd,CHO-K1,TRUE,PolyA
